fin_version,fin_scenario,fin_doc_num,0date,key_rate,spread,fix_rate,balance,loan,payment,balance_at_date,commissions_paid,commissions_received,rate,avg_balance,interest_accrued,ifrs_scope,paid_interest,impairment_stage,loan_reserve_ratio,loan_reserve,norev_cl_reserve_ratio,norev_cl_reserve,losses_prev_periods,change_loan_reserve,change_norev_cl_reserve,rw_loan,rwa_loan,rw_norev_credit_line,rwa_norev_credit_line,fin_leverage_loan_ratio,fin_leverage_loan,fin_leverage_norev_credit_line_ratio,fin_leverage_norev_credit_line
FRC,BASE,D0001,20261121,0.145,0.01,,13969663275.6,0.0,0.0,13969663275.6,,,0.155,13969663275.6,5932322.76,15098411665.45,0.0,,0.0633,955729458.42,0.03165,-68030899.99,,375516.03076314926,0.0,,15556950427.729578,,-1040722306.5842428,1.0,14142682207.026888,0.5,-1040722306.5842428
FRC,BASE,D0001,20260916,0.145,0.01,,11969663275.6,0.0,0.0,11969663275.6,,,0.155,11969663275.6,5083007.69,12715371513.92,0.0,,0.0633,804883016.83,0.03165,90219100.01,,321754.38692748547,0.0,,13101537346.794962,,1380152693.4157572,1.0,11910488497.086329,0.5,1380152693.4157572
FRC,BASE,D0001,20270216,0.125,0.01,,8969663275.6,0.0,0.0,8969663275.6,,,0.135,8969663275.6,3317546.69,10304406828.63,0.0,,0.0633,652268952.25,0.03165,90219100.01,,210000.7055388689,0.0,,10617351664.017694,,1380152693.4157572,1.0,9652137876.37972,0.5,1380152693.4157572
FRC,BASE,D0001,20270122,0.125,0.01,,8969663275.6,0.0,0.0,8969663275.6,,,0.135,8969663275.6,3317546.69,10221468161.36,0.0,,0.0633,647018934.61,0.03165,90219100.01,,210000.7055388689,0.0,,10531894149.418188,,1380152693.4157572,1.0,9574449226.743809,0.5,1380152693.4157572
FRC,BASE,D0002,20260617,0.145,0.015,,1457222222.21,0.0,0.0,1457222222.21,,,0.16,1457222222.21,638782.34,1450672167.03,0.0,,0.0321,46566576.56,0.0277,0.0,,20504.91324183345,0.0,,1544516149.517058,,0.0,1.0,1404105590.4700527,0.5,0.0
FRC,BASE,D0002,20270108,0.125,0.015,,1457222222.21,0.0,0.0,1457222222.21,,,0.14,1457222222.21,558934.55,1577889663.23,0.0,,0.0321,50650258.19,0.0277,0.0,,17941.799086615443,0.0,,1679963345.53959,,0.0,1.0,1527239405.035991,0.5,0.0
FRC,BASE,D0002,20270211,0.125,0.015,,1457222222.21,0.0,0.0,1457222222.21,,,0.14,1457222222.21,558934.55,1596893437.96,0.0,,0.0321,51260279.36,0.0277,0.0,,17941.799086600542,0.0,,1700196474.4605772,,0.0,1.0,1545633158.600525,0.5,0.0
FRC,BASE,D0001,20261026,0.145,0.01,,13969663275.6,0.0,0.0,13969663275.6,,,0.155,13969663275.6,5932322.76,14944171273.67,0.0,,0.0633,945966041.62,0.03165,-68030899.99,,375516.03076314926,0.0,,15398025755.248486,,-1040722306.5842428,1.0,13998205232.044077,0.5,-1040722306.5842428
FRC,BASE,D0002,20260509,0.15,0.015,,1481111111.1,0.0,0.0,1481111111.1,,,0.165,1481111111.1,669543.38,1469237269.78,0.0,,0.0321,47162516.36,0.0277,0.0,,21492.34246558696,0.0,,1564282228.7567816,,0.0,1.0,1422074753.4152558,0.5,0.0
FRC,BASE,D0002,20251223,0.16,0.015,,1600555555.55,0.0,0.0,1600555555.55,,,0.175,1600555555.55,767389.65,1596233466.51,0.0,,0.0321,51239094.27,0.0277,0.0,,24633.20776246488,0.0,,1699493809.4547555,,0.0,1.0,1544994372.2315958,0.5,0.0
FRC,BASE,D0002,20260126,0.16,0.015,,1576666666.66,0.0,0.0,1576666666.66,,,0.175,1576666666.66,755936.07,1576130393.83,0.0,,0.0321,50593785.64,0.0277,0.0,,24265.54794509709,0.0,,1678090269.0018408,,0.0,1.0,1525536608.1834917,0.5,0.0
FRC,BASE,D0002,20260118,0.16,0.015,,1576666666.66,0.0,0.0,1576666666.66,,,0.175,1576666666.66,755936.07,1570082905.24,0.0,,0.0321,50399661.26,0.0277,0.0,,24265.54794509709,0.0,,1671651568.3808634,,0.0,1.0,1519683243.982603,0.5,0.0
FRC,BASE,D0001,20260703,0.142,0.01,,11969663275.6,0.0,0.0,11969663275.6,,,0.152,11969663275.6,5001023.7,12338982992.7,0.0,,0.0633,781057623.44,0.03165,90219100.01,,316564.8000416756,0.0,,12713717906.184383,,1380152693.4157572,1.0,11557925369.25853,0.5,1380152693.4157572
FRC,BASE,D0002,20260724,0.142,0.015,,1457222222.21,0.0,0.0,1457222222.21,,,0.157,1457222222.21,628801.37,1474067570.38,0.0,,0.0321,47317569.01,0.0277,0.0,,20184.52397242933,0.0,,1569425001.5080214,,0.0,1.0,1426750001.3709283,0.5,0.0
FRC,BASE,D0002,20261112,0.145,0.015,,1457222222.21,0.0,0.0,1457222222.21,,,0.16,1457222222.21,638782.34,1544593133.55,0.0,,0.0321,49581439.59,0.0277,0.0,,20504.9132418409,0.0,,1644512863.3544996,,0.0,1.0,1495011693.9586358,0.5,0.0
FRC,BASE,D0001,20261205,0.125,0.01,,13969663275.6,0.0,0.0,13969663275.6,,,0.135,13969663275.6,5166861.76,15177636879.1,0.0,,0.0633,960744414.45,0.03165,-68030899.99,,327062.3493745327,0.0,,15638581711.113165,,-1040722306.5842428,1.0,14216892464.648329,0.5,-1040722306.5842428
FRC,BASE,D0002,20260109,0.16,0.015,,1576666666.66,0.0,0.0,1576666666.66,,,0.175,1576666666.66,755936.07,1563279480.58,0.0,,0.0321,50181271.33,0.0277,0.0,,24265.54794509709,0.0,,1664408030.182264,,0.0,1.0,1513098209.2566037,0.5,0.0
FRC,BASE,D0002,20260205,0.16,0.015,,1552777777.77,0.0,0.0,1552777777.77,,,0.175,1552777777.77,744482.5,1538064431.11,0.0,,0.0321,49371868.24,0.0277,0.0,,23897.8881277442,0.0,,1637561819.1601236,,0.0,1.0,1488692562.8728397,0.5,0.0
FRC,BASE,D0001,20260907,0.145,0.01,,11969663275.6,0.0,0.0,11969663275.6,,,0.155,11969663275.6,5083007.69,12669624444.69,0.0,,0.0633,801987227.35,0.03165,90219100.01,,321754.3869276047,0.0,,13054400939.071,,1380152693.4157572,1.0,11867637217.337273,0.5,1380152693.4157572
FRC,BASE,D0002,20251027,0.17,0.015,,1648333333.33,0.0,0.0,1648333333.33,,,0.185,1648333333.33,835456.62,1642398826.09,0.0,,0.0321,52721002.32,0.0277,0.0,,26818.15753418952,0.0,,1748645606.1533933,,0.0,1.0,1589677823.775812,0.5,0.0
FRC,BASE,D0002,20261102,0.145,0.015,,1457222222.21,0.0,0.0,1457222222.21,,,0.16,1457222222.21,638782.34,1538205310.11,0.0,,0.0321,49376390.45,0.0277,0.0,,20504.91324183345,0.0,,1637711811.6163528,,0.0,1.0,1488828919.6512296,0.5,0.0
FRC,BASE,D0002,20251209,0.17,0.015,,1600555555.55,0.0,0.0,1600555555.55,,,0.185,1600555555.55,811240.49,1584963801.36,0.0,,0.0321,50877338.02,0.0277,0.0,,26040.81963461637,0.0,,1687495109.6719964,,0.0,1.0,1534086463.3381784,0.5,0.0
FRC,BASE,D0002,20260830,0.142,0.015,,1457222222.21,0.0,0.0,1457222222.21,,,0.157,1457222222.21,628801.37,1497333221.06,0.0,,0.0321,48064396.4,0.0277,0.0,,20184.523972436786,0.0,,1594195707.1355531,,0.0,1.0,1449268824.6686845,0.5,0.0
FRC,BASE,D0002,20261228,0.125,0.015,,1457222222.21,0.0,0.0,1457222222.21,,,0.14,1457222222.21,558934.55,1571741383.16,0.0,,0.0321,50452898.4,0.0277,0.0,,17941.799086607993,0.0,,1673417333.241624,,0.0,1.0,1521288484.7651124,0.5,0.0
FRC,BASE,D0002,20260922,0.145,0.015,,1457222222.21,0.0,0.0,1457222222.21,,,0.16,1457222222.21,638782.34,1512015234.0,0.0,,0.0321,48535689.01,0.0277,0.0,,20504.91324183345,0.0,,1609827499.48995,,0.0,1.0,1463479544.9908636,0.5,0.0
FRC,BASE,D0002,20260312,0.16,0.015,,1528888888.88,0.0,0.0,1528888888.88,,,0.175,1528888888.88,733028.92,1518744292.23,0.0,,0.0321,48751691.78,0.0277,0.0,,23530.228310368955,0.0,,1616991860.4899158,,0.0,1.0,1469992600.4453778,0.5,0.0
FRC,BASE,D0002,20260106,0.16,0.015,,1576666666.66,0.0,0.0,1576666666.66,,,0.175,1576666666.66,755936.07,1561011672.36,0.0,,0.0321,50108474.68,0.0277,0.0,,24265.54794510454,0.0,,1661993517.449397,,0.0,1.0,1510903197.68127,0.5,0.0
FRC,BASE,D0001,20261203,0.125,0.01,,13969663275.6,0.0,0.0,13969663275.6,,,0.135,13969663275.6,5166861.76,15167303155.58,0.0,,0.0633,960090289.75,0.03165,-68030899.99,,327062.3493742943,0.0,,15627934152.410955,,-1040722306.5842428,1.0,14207212865.828142,0.5,-1040722306.5842428
FRC,BASE,D0002,20260528,0.15,0.015,,1481111111.1,0.0,0.0,1481111111.1,,,0.165,1481111111.1,669543.38,1481958593.98,0.0,,0.0321,47570870.87,0.0277,0.0,,21492.34246559441,0.0,,1577826495.4201505,,0.0,1.0,1434387723.1092274,0.5,0.0
FRC,BASE,D0001,20260912,0.145,0.01,,11969663275.6,0.0,0.0,11969663275.6,,,0.155,11969663275.6,5083007.69,12695039483.15,0.0,,0.0633,803595999.28,0.03165,90219100.01,,321754.3869276047,0.0,,13080587832.25098,,1380152693.4157572,1.0,11891443483.864529,0.5,1380152693.4157572
FRC,BASE,D0001,20261229,0.125,0.01,,13969663275.6,0.0,0.0,13969663275.6,,,0.135,13969663275.6,5166861.76,15301641561.32,0.0,,0.0633,968593910.83,0.03165,-68030899.99,,327062.3493742943,0.0,,15766352415.53965,,-1040722306.5842428,1.0,14333047650.49059,0.5,-1040722306.5842428
FRC,BASE,D0002,20270126,0.125,0.015,,1457222222.21,0.0,0.0,1457222222.21,,,0.14,1457222222.21,558934.55,1587950485.14,0.0,,0.0321,50973210.57,0.0277,0.0,,17941.799086607993,0.0,,1690675002.0271716,,0.0,1.0,1536977274.570156,0.5,0.0
FRC,BASE,D0002,20270101,0.125,0.015,,1457222222.21,0.0,0.0,1457222222.21,,,0.14,1457222222.21,558934.55,1573977121.37,0.0,,0.0321,50524665.6,0.0277,0.0,,17941.799086615443,0.0,,1675797701.349975,,0.0,1.0,1523452455.7727046,0.5,0.0
FRC,BASE,D0001,20260924,0.145,0.01,,11969663275.6,0.0,0.0,11969663275.6,,,0.155,11969663275.6,5083007.69,12756035575.46,0.0,,0.0633,807457051.93,0.03165,90219100.01,,321754.38692748547,0.0,,13143436375.882929,,1380152693.4157572,1.0,11948578523.529934,0.5,1380152693.4157572
FRC,BASE,D0002,20250908,0.18,0.015,,1672222222.22,0.0,0.0,1672222222.22,,,0.195,1672222222.22,893379.0,1647802132.8,0.0,,0.0321,52894448.46,0.0277,0.0,,28677.465753376484,0.0,,1754398452.766728,,0.0,1.0,1594907684.3333888,0.5,0.0
FRC,BASE,D0001,20270203,0.125,0.01,,8969663275.6,0.0,0.0,8969663275.6,,,0.135,8969663275.6,3317546.69,10261278721.65,0.0,,0.0633,649538943.08,0.03165,90219100.01,,210000.7055388689,0.0,,10572913756.425953,,1380152693.4157572,1.0,9611739778.569046,0.5,1380152693.4157572
FRC,BASE,D0002,20261113,0.145,0.015,,1457222222.21,0.0,0.0,1457222222.21,,,0.16,1457222222.21,638782.34,1545231915.89,0.0,,0.0321,49601944.5,0.0277,0.0,,20504.91324183345,0.0,,1645192968.528314,,0.0,1.0,1495629971.3893764,0.5,0.0
FRC,BASE,D0001,20270108,0.125,0.01,,8969663275.6,0.0,0.0,8969663275.6,,,0.135,8969663275.6,3317546.69,10175022507.68,0.0,,0.0633,644078924.74,0.03165,90219100.01,,210000.7055387497,0.0,,10484037941.242466,,1380152693.4157572,1.0,9530943582.947697,0.5,1380152693.4157572
FRC,BASE,D0001,20260623,0.145,0.01,,11969663275.6,0.0,0.0,11969663275.6,,,0.155,11969663275.6,5083007.69,12288398867.76,0.0,,0.0633,777855648.33,0.03165,90219100.01,,321754.3869276047,0.0,,12661597541.371332,,1380152693.4157572,1.0,11510543219.428482,0.5,1380152693.4157572
FRC,BASE,D0002,20260422,0.15,0.015,,1504999999.99,0.0,0.0,1504999999.99,,,0.165,1504999999.99,680342.47,1502351278.53,0.0,,0.0321,48225476.04,0.0277,0.0,,21838.993150547147,0.0,,1599538382.7361145,,0.0,1.0,1454125802.4873765,0.5,0.0
FRC,BASE,D0002,20251230,0.16,0.015,,1600555555.55,0.0,0.0,1600555555.55,,,0.175,1600555555.55,767389.65,1601605194.06,0.0,,0.0321,51411526.73,0.0277,0.0,,24633.207762479786,0.0,,1705213034.0593777,,0.0,1.0,1550193667.326707,0.5,0.0
FRC,BASE,D0001,20270118,0.125,0.01,,8969663275.6,0.0,0.0,8969663275.6,,,0.135,8969663275.6,3317546.69,10208197974.59,0.0,,0.0633,646178931.79,0.03165,90219100.01,,210000.7055387497,0.0,,10518220947.082268,,1380152693.4157572,1.0,9562019042.80206,0.5,1380152693.4157572
FRC,BASE,D0002,20261123,0.145,0.015,,1457222222.21,0.0,0.0,1457222222.21,,,0.16,1457222222.21,638782.34,1551619739.33,0.0,,0.0321,49806993.63,0.0277,0.0,,20504.91324183345,0.0,,1651994020.266461,,0.0,1.0,1501812745.6967826,0.5,0.0
FRC,BASE,D0002,20261214,0.125,0.015,,1457222222.21,0.0,0.0,1457222222.21,,,0.14,1457222222.21,558934.55,1563916299.45,0.0,,0.0321,50201713.21,0.0277,0.0,,17941.799086607993,0.0,,1665086044.862394,,0.0,1.0,1513714586.2385397,0.5,0.0
FRC,BASE,D0002,20260304,0.16,0.015,,1528888888.88,0.0,0.0,1528888888.88,,,0.175,1528888888.88,733028.92,1512880060.87,0.0,,0.0321,48563449.95,0.0277,0.0,,23530.22831035405,0.0,,1610748272.008978,,0.0,1.0,1464316610.9172523,0.5,0.0
FRC,BASE,D0002,20250821,0.18,0.015,,1696111111.11,0.0,0.0,1696111111.11,,,0.195,1696111111.11,906141.55,1678804101.98,0.0,,0.0321,53889611.67,0.0277,0.0,,29087.14383559674,0.0,,1787405939.334505,,0.0,1.0,1624914490.3040955,0.5,0.0
FRC,BASE,D0002,20261103,0.145,0.015,,1457222222.21,0.0,0.0,1457222222.21,,,0.16,1457222222.21,638782.34,1538844092.45,0.0,,0.0321,49396895.37,0.0277,0.0,,20504.9132418409,0.0,,1638391916.790167,,0.0,1.0,1489447197.0819702,0.5,0.0
FRC,BASE,D0002,20260511,0.15,0.015,,1481111111.1,0.0,0.0,1481111111.1,,,0.165,1481111111.1,669543.38,1470576356.53,0.0,,0.0321,47205501.04,0.0277,0.0,,21492.34246559441,0.0,,1565707941.0371363,,0.0,1.0,1423370855.4883056,0.5,0.0
FRC,BASE,D0002,20260217,0.16,0.015,,1552777777.77,0.0,0.0,1552777777.77,,,0.175,1552777777.77,744482.5,1546998221.07,0.0,,0.0321,49658642.9,0.0277,0.0,,23897.888127729297,0.0,,1647073535.98656,,0.0,1.0,1497339578.1695998,0.5,0.0
FRC,BASE,D0002,20260821,0.142,0.015,,1457222222.21,0.0,0.0,1457222222.21,,,0.157,1457222222.21,628801.37,1491674008.74,0.0,,0.0321,47882735.68,0.0277,0.0,,20184.52397242933,0.0,,1588170400.3612883,,0.0,1.0,1443791273.0557168,0.5,0.0
FRC,BASE,D0002,20260424,0.15,0.015,,1504999999.99,0.0,0.0,1504999999.99,,,0.165,1504999999.99,680342.47,1503711963.46,0.0,,0.0321,48269154.03,0.0277,0.0,,21838.993150547147,0.0,,1600987090.3758304,,0.0,1.0,1455442809.432573,0.5,0.0
FRC,BASE,D0002,20260428,0.15,0.015,,1504999999.99,0.0,0.0,1504999999.99,,,0.165,1504999999.99,680342.47,1506433333.32,0.0,,0.0321,48356510.0,0.0277,0.0,,21838.993150539696,0.0,,1603884505.6552634,,0.0,1.0,1458076823.3229666,0.5,0.0
FRC,BASE,D0002,20251106,0.17,0.015,,1624444444.44,0.0,0.0,1624444444.44,,,0.185,1624444444.44,823348.55,1604127271.68,0.0,,0.0321,51492485.42,0.0277,0.0,,26429.48858440668,0.0,,1707898264.8866923,,0.0,1.0,1552634786.2606294,0.5,0.0
FRC,BASE,D0002,20251216,0.17,0.015,,1600555555.55,0.0,0.0,1600555555.55,,,0.185,1600555555.55,811240.49,1590642484.77,0.0,,0.0321,51059623.76,0.0277,0.0,,26040.819634608924,0.0,,1693541147.1111689,,0.0,1.0,1539582861.0101533,0.5,0.0
FRC,BASE,D0001,20260811,0.142,0.01,,11969663275.6,0.0,0.0,11969663275.6,,,0.152,11969663275.6,5001023.7,12534022916.89,0.0,,0.0633,793403650.64,0.03165,90219100.01,,316564.8000415564,0.0,,12914681192.878471,,1380152693.4157572,1.0,11740619266.253157,0.5,1380152693.4157572
FRC,BASE,D0001,20270214,0.125,0.01,,8969663275.6,0.0,0.0,8969663275.6,,,0.135,8969663275.6,3317546.69,10297771735.25,0.0,,0.0633,651848950.84,0.03165,90219100.01,,210000.7055386305,0.0,,10610515062.849731,,1380152693.4157572,1.0,9645922784.408848,0.5,1380152693.4157572
FRC,BASE,D0002,20260228,0.16,0.015,,1552777777.77,0.0,0.0,1552777777.77,,,0.175,1552777777.77,744482.5,1555187528.52,0.0,,0.0321,49921519.67,0.0277,0.0,,23897.888127729297,0.0,,1655792609.7441263,,0.0,1.0,1505266008.8582966,0.5,0.0
FRC,BASE,D0001,20260803,0.142,0.01,,11969663275.6,0.0,0.0,11969663275.6,,,0.152,11969663275.6,5001023.7,12494014727.31,0.0,,0.0633,790871132.24,0.03165,90219100.01,,316564.8000415564,0.0,,12873457954.582253,,1380152693.4157572,1.0,11703143595.074774,0.5,1380152693.4157572
FRC,BASE,D0002,20260221,0.16,0.015,,1552777777.77,0.0,0.0,1552777777.77,,,0.175,1552777777.77,744482.5,1549976151.05,0.0,,0.0321,49754234.45,0.0277,0.0,,23897.888127736747,0.0,,1650244108.2620385,,0.0,1.0,1500221916.6018531,0.5,0.0
FRC,BASE,D0001,20261106,0.145,0.01,,13969663275.6,0.0,0.0,13969663275.6,,,0.155,13969663275.6,5932322.76,15009426824.04,0.0,,0.0633,950096717.96,0.03165,-68030899.99,,375516.03076314926,0.0,,15465263116.682796,,-1040722306.5842428,1.0,14059330106.075266,0.5,-1040722306.5842428
FRC,BASE,D0002,20260621,0.145,0.015,,1457222222.21,0.0,0.0,1457222222.21,,,0.16,1457222222.21,638782.34,1453227296.41,0.0,,0.0321,46648596.21,0.0277,0.0,,20504.91324183345,0.0,,1547236570.2123168,,0.0,1.0,1406578700.193015,0.5,0.0
FRC,BASE,D0002,20260515,0.15,0.015,,1481111111.1,0.0,0.0,1481111111.1,,,0.165,1481111111.1,669543.38,1473254530.05,0.0,,0.0321,47291470.41,0.0277,0.0,,21492.34246559441,0.0,,1568559365.5978453,,0.0,1.0,1425963059.634405,0.5,0.0
FRC,BASE,D0001,20260617,0.145,0.01,,11969663275.6,0.0,0.0,11969663275.6,,,0.155,11969663275.6,5083007.69,12257900821.6,0.0,,0.0633,775925122.01,0.03165,90219100.01,,321754.3869276047,0.0,,12630173269.55536,,1380152693.4157572,1.0,11481975699.59578,0.5,1380152693.4157572
FRC,BASE,D0002,20260503,0.15,0.015,,1481111111.1,0.0,0.0,1481111111.1,,,0.165,1481111111.1,669543.38,1465220009.5,0.0,,0.0321,47033562.3,0.0277,0.0,,21492.34246559441,0.0,,1560005091.9157178,,0.0,1.0,1418186447.196107,0.5,0.0
FRC,BASE,D0001,20260619,0.145,0.01,,11969663275.6,0.0,0.0,11969663275.6,,,0.155,11969663275.6,5083007.69,12268066836.99,0.0,,0.0633,776568630.78,0.03165,90219100.01,,321754.38692748547,0.0,,12640648026.827349,,1380152693.4157572,1.0,11491498206.20668,0.5,1380152693.4157572
FRC,BASE,D0002,20261227,0.125,0.015,,1457222222.21,0.0,0.0,1457222222.21,,,0.14,1457222222.21,558934.55,1571182448.61,0.0,,0.0321,50434956.6,0.0277,0.0,,17941.799086600542,0.0,,1672822241.214536,,0.0,1.0,1520747492.0132143,0.5,0.0
FRC,BASE,D0002,20260215,0.16,0.015,,1552777777.77,0.0,0.0,1552777777.77,,,0.175,1552777777.77,744482.5,1545509256.07,0.0,,0.0321,49610847.12,0.0277,0.0,,23897.888127729297,0.0,,1645488249.8488202,,0.0,1.0,1495898408.9534729,0.5,0.0
FRC,BASE,D0002,20251229,0.16,0.015,,1600555555.55,0.0,0.0,1600555555.55,,,0.175,1600555555.55,767389.65,1600837804.41,0.0,,0.0321,51386893.52,0.0277,0.0,,24633.20776246488,0.0,,1704396001.9730031,,0.0,1.0,1549450910.8845482,0.5,0.0
FRC,BASE,D0001,20270209,0.125,0.01,,8969663275.6,0.0,0.0,8969663275.6,,,0.135,8969663275.6,3317546.69,10281184001.8,0.0,,0.0633,650798947.31,0.03165,90219100.01,,210000.7055387497,0.0,,10593423559.929834,,1380152693.4157572,1.0,9630385054.481668,0.5,1380152693.4157572
FRC,BASE,D0001,20270113,0.125,0.01,,8969663275.6,0.0,0.0,8969663275.6,,,0.135,8969663275.6,3317546.69,10191610241.14,0.0,,0.0633,645128928.26,0.03165,90219100.01,,210000.7055387497,0.0,,10501129444.162369,,1380152693.4157572,1.0,9546481312.874878,0.5,1380152693.4157572
FRC,BASE,D0001,20270205,0.125,0.01,,8969663275.6,0.0,0.0,8969663275.6,,,0.135,8969663275.6,3317546.69,10267913815.03,0.0,,0.0633,649958944.49,0.03165,90219100.01,,210000.7055387497,0.0,,10579750357.593914,,1380152693.4157572,1.0,9617954870.53992,0.5,1380152693.4157572
FRC,BASE,D0001,20260809,0.142,0.01,,11969663275.6,0.0,0.0,11969663275.6,,,0.152,11969663275.6,5001023.7,12524020869.5,0.0,,0.0633,792770521.04,0.03165,90219100.01,,316564.8000415564,0.0,,12904375383.30442,,1380152693.4157572,1.0,11731250348.45856,0.5,1380152693.4157572
FRC,BASE,D0002,20251220,0.17,0.015,,1600555555.55,0.0,0.0,1600555555.55,,,0.185,1600555555.55,811240.49,1593887446.72,0.0,,0.0321,51163787.04,0.0277,0.0,,26040.81963461637,0.0,,1696996025.6478386,,0.0,1.0,1542723659.6798532,0.5,0.0
FRC,BASE,D0001,20260606,0.145,0.01,,11969663275.6,0.0,0.0,11969663275.6,,,0.155,11969663275.6,5083007.69,12201987736.99,0.0,,0.0633,772385823.75,0.03165,90219100.01,,321754.38692748547,0.0,,12572562104.559408,,1380152693.4157572,1.0,11429601913.235825,0.5,1380152693.4157572
FRC,BASE,D0002,20251014,0.17,0.015,,1648333333.33,0.0,0.0,1648333333.33,,,0.185,1648333333.33,835456.62,1631537890.02,0.0,,0.0321,52372366.27,0.0277,0.0,,26818.15753418952,0.0,,1737082076.125791,,0.0,1.0,1579165523.750719,0.5,0.0
FRC,BASE,D0002,20251226,0.16,0.015,,1600555555.55,0.0,0.0,1600555555.55,,,0.175,1600555555.55,767389.65,1598535635.46,0.0,,0.0321,51312993.9,0.0277,0.0,,24633.20776247233,0.0,,1701944905.713879,,0.0,1.0,1547222641.558072,0.5,0.0
FRC,BASE,D0002,20260603,0.15,0.015,,1457222222.21,0.0,0.0,1457222222.21,,,0.165,1457222222.21,658744.29,1441689290.32,0.0,,0.0321,46278226.22,0.0277,0.0,,21145.69178064913,0.0,,1534952170.510289,,0.0,1.0,1395411064.1002626,0.5,0.0
FRC,BASE,D0002,20260730,0.142,0.015,,1457222222.21,0.0,0.0,1457222222.21,,,0.157,1457222222.21,628801.37,1477840378.6,0.0,,0.0321,47438676.15,0.0277,0.0,,20184.52397242933,0.0,,1573441872.6908643,,0.0,1.0,1430401702.4462402,0.5,0.0
FRC,BASE,D0002,20260813,0.142,0.015,,1457222222.21,0.0,0.0,1457222222.21,,,0.157,1457222222.21,628801.37,1486643597.78,0.0,,0.0321,47721259.49,0.0277,0.0,,20184.523972421885,0.0,,1582814572.1174982,,0.0,1.0,1438922338.2886343,0.5,0.0
FRC,BASE,D0002,20261007,0.145,0.015,,1457222222.21,0.0,0.0,1457222222.21,,,0.16,1457222222.21,638782.34,1521596969.16,0.0,,0.0321,48843262.71,0.0277,0.0,,20504.91324183345,0.0,,1620029077.0971706,,0.0,1.0,1472753706.4519732,0.5,0.0
FRC,BASE,D0002,20250820,0.18,0.015,,1696111111.11,0.0,0.0,1696111111.11,,,0.195,1696111111.11,906141.55,1677897960.43,0.0,,0.0321,53860524.53,0.0277,0.0,,29087.14383559674,0.0,,1786441179.4849625,,0.0,1.0,1624037435.8954203,0.5,0.0
FRC,BASE,D0001,20260831,0.142,0.01,,11969663275.6,0.0,0.0,11969663275.6,,,0.152,11969663275.6,5001023.7,12634043390.84,0.0,,0.0633,799734946.64,0.03165,90219100.01,,316564.8000415564,0.0,,13017739288.619032,,1380152693.4157572,1.0,11834308444.19912,0.5,1380152693.4157572
FRC,BASE,D0001,20261126,0.145,0.01,,13969663275.6,0.0,0.0,13969663275.6,,,0.155,13969663275.6,5932322.76,15128073279.25,0.0,,0.0633,957607038.58,0.03165,-68030899.99,,375516.03076314926,0.0,,15587512864.74517,,-1040722306.5842428,1.0,14170466240.677427,0.5,-1040722306.5842428
FRC,BASE,D0001,20260610,0.145,0.01,,11969663275.6,0.0,0.0,11969663275.6,,,0.155,11969663275.6,5083007.69,12222319767.76,0.0,,0.0633,773672841.3,0.03165,90219100.01,,321754.38692748547,0.0,,12593511619.10339,,1380152693.4157572,1.0,11448646926.457626,0.5,1380152693.4157572
FRC,BASE,D0001,20270119,0.125,0.01,,8969663275.6,0.0,0.0,8969663275.6,,,0.135,8969663275.6,3317546.69,10211515521.28,0.0,,0.0633,646388932.5,0.03165,90219100.01,,210000.7055387497,0.0,,10521639247.666246,,1380152693.4157572,1.0,9565126588.787497,0.5,1380152693.4157572
FRC,BASE,D0002,20260413,0.15,0.015,,1504999999.99,0.0,0.0,1504999999.99,,,0.165,1504999999.99,680342.47,1496228196.34,0.0,,0.0321,48028925.1,0.0277,0.0,,21838.99315053225,0.0,,1593019198.3573904,,0.0,1.0,1448199271.2339911,0.5,0.0
FRC,BASE,D0001,20261123,0.145,0.01,,13969663275.6,0.0,0.0,13969663275.6,,,0.155,13969663275.6,5932322.76,15110276310.97,0.0,,0.0633,956480490.48,0.03165,-68030899.99,,375516.03076314926,0.0,,15569175402.535814,,-1040722306.5842428,1.0,14153795820.487104,0.5,-1040722306.5842428
FRC,BASE,D0002,20270217,0.125,0.015,,1457222222.21,0.0,0.0,1457222222.21,,,0.14,1457222222.21,558934.55,1600247045.26,0.0,,0.0321,51367930.15,0.0277,0.0,,17941.799086607993,0.0,,1703767026.6231043,,0.0,1.0,1548879115.111913,0.5,0.0
FRC,BASE,D0002,20251206,0.17,0.015,,1600555555.55,0.0,0.0,1600555555.55,,,0.185,1600555555.55,811240.49,1582530079.9,0.0,,0.0321,50799215.56,0.0277,0.0,,26040.81963461637,0.0,,1684903950.769494,,0.0,1.0,1531730864.3359036,0.5,0.0
FRC,BASE,D0002,20260223,0.16,0.015,,1552777777.77,0.0,0.0,1552777777.77,,,0.175,1552777777.77,744482.5,1551465116.04,0.0,,0.0321,49802030.22,0.0277,0.0,,23897.888127729297,0.0,,1651829394.399778,,0.0,1.0,1501663085.81798,0.5,0.0
FRC,BASE,D0002,20251012,0.17,0.015,,1648333333.33,0.0,0.0,1648333333.33,,,0.185,1648333333.33,835456.62,1629866976.78,0.0,,0.0321,52318729.95,0.0277,0.0,,26818.15753418952,0.0,,1735303071.50616,,0.0,1.0,1577548246.8237815,0.5,0.0
